code,market,dt,open,high,low,close,volume,amount,open_interest
601006.SH,stock,2023-03-17,6.15,6.23,6.13,6.17,54776141.0,403990428.0,0.0
601006.SH,stock,2023-03-20,6.19,6.33,6.15,6.19,61615506.0,458546506.0,0.0
601006.SH,stock,2023-03-21,6.17,6.22,6.08,6.1,50625628.0,370772444.0,0.0
601006.SH,stock,2023-03-22,6.12,6.18,6.08,6.12,32681452.0,238796172.0,0.0
601006.SH,stock,2023-03-23,6.12,6.16,6.06,6.14,25345439.0,184838860.0,0.0
601006.SH,stock,2023-03-24,6.12,6.19,6.09,6.11,35399922.0,258927756.0,0.0
601006.SH,stock,2023-03-27,6.12,6.12,6.02,6.07,31472857.0,227116894.0,0.0
601006.SH,stock,2023-03-28,6.08,6.1,6.02,6.04,22606735.0,163565176.0,0.0
601006.SH,stock,2023-03-29,6.03,6.07,5.99,6.01,24632834.0,176809565.0,0.0
601006.SH,stock,2023-03-30,6.02,6.07,5.97,6.02,25529108.0,182902335.0,0.0
601006.SH,stock,2023-03-31,6.06,6.09,6.02,6.03,21660931.0,156493436.0,0.0
601006.SH,stock,2023-04-03,6.04,6.11,6.02,6.06,31373581.0,227444705.0,0.0
601006.SH,stock,2023-04-04,6.07,6.14,6.05,6.12,29349167.0,213794429.0,0.0
601006.SH,stock,2023-04-06,6.12,6.13,6.07,6.09,22270463.0,161739488.0,0.0
601006.SH,stock,2023-04-07,6.09,6.09,5.99,6.02,25050629.0,179927658.0,0.0
601006.SH,stock,2023-04-10,6.04,6.04,5.95,5.96,28715572.0,204552425.0,0.0
601006.SH,stock,2023-04-11,5.99,6.01,5.93,5.97,31593165.0,224584629.0,0.0
601006.SH,stock,2023-04-12,5.98,6.18,5.96,6.17,53142033.0,387870180.0,0.0
601006.SH,stock,2023-04-13,6.18,6.2,6.13,6.17,24595431.0,180649316.0,0.0
601006.SH,stock,2023-04-14,6.19,6.28,6.11,6.25,39526590.0,292385507.0,0.0
601006.SH,stock,2023-04-17,6.25,6.44,6.22,6.42,63766084.0,485555440.0,0.0
601006.SH,stock,2023-04-18,6.43,6.46,6.35,6.41,36592005.0,279063484.0,0.0
601006.SH,stock,2023-04-19,6.4,6.44,6.36,6.38,20751793.0,158124291.0,0.0
601006.SH,stock,2023-04-20,6.38,6.41,6.29,6.38,24563329.0,186453608.0,0.0
601006.SH,stock,2023-04-21,6.4,6.5,6.33,6.34,31809839.0,243695070.0,0.0
601006.SH,stock,2023-04-24,6.37,6.43,6.33,6.35,27117960.0,206162329.0,0.0
601006.SH,stock,2023-04-25,6.36,6.44,6.35,6.4,31147249.0,237704851.0,0.0
601006.SH,stock,2023-04-26,6.38,6.42,6.29,6.36,32861887.0,249008527.0,0.0
601006.SH,stock,2023-04-27,6.37,6.51,6.36,6.49,47912022.0,368216514.0,0.0
601006.SH,stock,2023-04-28,6.51,6.52,6.41,6.46,37006925.0,285201952.0,0.0
601006.SH,stock,2023-05-04,6.47,6.75,6.42,6.68,107898256.0,854479493.0,0.0
601006.SH,stock,2023-05-05,6.64,6.74,6.54,6.64,79779746.0,631844696.0,0.0
601006.SH,stock,2023-05-08,6.64,6.89,6.64,6.77,124823018.0,1004855701.0,0.0
601006.SH,stock,2023-05-09,6.71,6.74,6.55,6.57,142920929.0,1131856164.0,0.0
601006.SH,stock,2023-05-10,6.54,6.6,6.48,6.54,68419534.0,532274556.0,0.0
601006.SH,stock,2023-05-11,6.54,6.61,6.46,6.48,51354465.0,399201612.0,0.0
601006.SH,stock,2023-05-12,6.48,6.61,6.4,6.49,73324581.0,571508331.0,0.0
601006.SH,stock,2023-05-15,6.49,6.54,6.37,6.48,50553056.0,387764834.0,0.0
601006.SH,stock,2023-05-16,6.46,6.54,6.42,6.46,46428397.0,358545945.0,0.0
601006.SH,stock,2023-05-17,6.47,6.48,6.34,6.46,48788469.0,373740723.0,0.0
601006.SH,stock,2023-05-18,6.48,6.59,6.44,6.53,51527852.0,401762650.0,0.0
601006.SH,stock,2023-05-19,6.54,6.54,6.38,6.41,47711286.0,365257331.0,0.0
601006.SH,stock,2023-05-22,6.38,6.44,6.34,6.37,46942244.0,356593596.0,0.0
601006.SH,stock,2023-05-23,6.36,6.38,6.3,6.3,33132155.0,249753281.0,0.0
601006.SH,stock,2023-05-24,6.3,6.31,6.18,6.18,40238250.0,298409645.0,0.0
601006.SH,stock,2023-05-25,6.22,6.26,6.15,6.24,31540933.0,233226448.0,0.0
601006.SH,stock,2023-05-26,6.22,6.38,6.2,6.37,28971257.0,218150331.0,0.0
601006.SH,stock,2023-05-29,6.34,6.54,6.34,6.5,55129917.0,425013981.0,0.0
601006.SH,stock,2023-05-30,6.5,6.53,6.38,6.45,32330273.0,248420634.0,0.0
601006.SH,stock,2023-05-31,6.42,6.46,6.35,6.41,35279533.0,268900733.0,0.0
601006.SH,stock,2023-06-01,6.38,6.41,6.31,6.34,37148402.0,281020649.0,0.0
601006.SH,stock,2023-06-02,6.33,6.39,6.22,6.25,57290109.0,428016045.0,0.0
601006.SH,stock,2023-06-05,6.27,6.33,6.22,6.27,30188192.0,225499329.0,0.0
601006.SH,stock,2023-06-06,6.27,6.36,6.21,6.22,33147214.0,248099748.0,0.0
601006.SH,stock,2023-06-07,6.22,6.38,6.22,6.37,32842177.0,247633759.0,0.0
601006.SH,stock,2023-06-08,6.37,6.51,6.33,6.48,49296791.0,377768639.0,0.0
601006.SH,stock,2023-06-09,6.49,6.5,6.43,6.49,26823077.0,206944038.0,0.0
601006.SH,stock,2023-06-12,6.5,6.51,6.38,6.38,29918748.0,228710463.0,0.0
601006.SH,stock,2023-06-13,6.36,6.41,6.33,6.35,25133039.0,190545186.0,0.0
601006.SH,stock,2023-06-14,6.36,6.41,6.29,6.3,25647915.0,193816355.0,0.0
601006.SH,stock,2023-06-15,6.29,6.31,6.24,6.27,30592767.0,228726138.0,0.0
601006.SH,stock,2023-06-16,6.28,6.33,6.22,6.23,39465147.0,295004838.0,0.0
601006.SH,stock,2023-06-19,6.23,6.24,6.13,6.18,46403956.0,341113103.0,0.0
601006.SH,stock,2023-06-20,6.18,6.23,6.14,6.15,29132077.0,214831606.0,0.0
601006.SH,stock,2023-06-21,6.15,6.24,6.15,6.17,25140978.0,185901513.0,0.0
601006.SH,stock,2023-06-26,6.17,6.18,6.04,6.07,44618678.0,323930132.0,0.0
601006.SH,stock,2023-06-27,6.08,6.24,6.07,6.22,33433394.0,246208875.0,0.0
601006.SH,stock,2023-06-28,6.2,6.29,6.19,6.28,23776138.0,176956375.0,0.0
601006.SH,stock,2023-06-29,6.31,6.31,6.21,6.28,23049198.0,172165022.0,0.0
601006.SH,stock,2023-06-30,6.29,6.31,6.22,6.23,28219887.0,210217503.0,0.0
601006.SH,stock,2023-07-03,6.23,6.29,6.2,6.28,26054845.0,194083793.0,0.0
601006.SH,stock,2023-07-04,6.27,6.29,6.2,6.22,20326702.0,151056069.0,0.0
601006.SH,stock,2023-07-05,6.22,6.28,6.19,6.26,22548051.0,167751293.0,0.0
601006.SH,stock,2023-07-06,6.26,6.28,6.21,6.24,17273304.0,128683961.0,0.0
601006.SH,stock,2023-07-07,6.23,6.39,6.22,6.34,39422140.0,297908242.0,0.0
601006.SH,stock,2023-07-10,6.35,6.4,6.28,6.36,33259669.0,251155744.0,0.0
601006.SH,stock,2023-07-11,6.35,6.36,6.26,6.3,29225907.0,219219904.0,0.0
601006.SH,stock,2023-07-12,6.3,6.33,6.23,6.24,33124238.0,248031615.0,0.0
601006.SH,stock,2023-07-13,6.3,6.36,6.27,6.34,37974455.0,267874831.0,0.0
601006.SH,stock,2023-07-14,6.35,6.41,6.3,6.37,33209672.0,235100528.0,0.0
601006.SH,stock,2023-07-17,6.37,6.45,6.33,6.43,27508917.0,195967336.0,0.0
601006.SH,stock,2023-07-18,6.41,6.52,6.39,6.49,38392626.0,276774251.0,0.0
601006.SH,stock,2023-07-19,6.51,6.51,6.41,6.47,23091738.0,166272740.0,0.0
601006.SH,stock,2023-07-20,6.46,6.49,6.39,6.41,32537371.0,233363534.0,0.0
601006.SH,stock,2023-07-21,6.42,6.47,6.39,6.44,25619933.0,183503332.0,0.0
601006.SH,stock,2023-07-24,6.44,6.49,6.41,6.45,25143268.0,180825490.0,0.0
601006.SH,stock,2023-07-25,6.47,6.5,6.4,6.41,39282881.0,281530704.0,0.0
601006.SH,stock,2023-07-26,6.41,6.42,6.37,6.39,23562707.0,167941082.0,0.0
601006.SH,stock,2023-07-27,6.39,6.43,6.36,6.37,37495163.0,267133043.0,0.0
601006.SH,stock,2023-07-28,6.39,6.48,6.36,6.47,39031266.0,280122168.0,0.0
601006.SH,stock,2023-07-31,6.48,6.53,6.39,6.42,46436321.0,333859308.0,0.0
601006.SH,stock,2023-08-01,6.43,6.46,6.4,6.45,32209117.0,230838325.0,0.0
601006.SH,stock,2023-08-02,6.44,6.45,6.39,6.39,30012342.0,214462862.0,0.0
601006.SH,stock,2023-08-03,6.39,6.41,6.37,6.39,23218050.0,165296559.0,0.0
601006.SH,stock,2023-08-04,6.4,6.44,6.36,6.37,30159229.0,214912822.0,0.0
601006.SH,stock,2023-08-07,6.37,6.38,6.3,6.33,31030404.0,219058480.0,0.0
601006.SH,stock,2023-08-08,6.35,6.39,6.32,6.38,19811033.0,140650431.0,0.0
601006.SH,stock,2023-08-09,6.39,6.39,6.33,6.37,17829800.0,126356676.0,0.0
601006.SH,stock,2023-08-10,6.37,6.4,6.34,6.39,19188015.0,136391037.0,0.0
601006.SH,stock,2023-08-11,6.4,6.42,6.32,6.32,27513877.0,194995808.0,0.0
601006.SH,stock,2023-08-14,6.3,6.37,6.26,6.35,32054684.0,225649316.0,0.0
601006.SH,stock,2023-08-15,6.35,6.47,6.33,6.47,56562957.0,406024235.0,0.0
601006.SH,stock,2023-08-16,6.46,6.51,6.41,6.49,43806675.0,316850290.0,0.0
601006.SH,stock,2023-08-17,6.5,6.55,6.43,6.49,54277813.0,393062163.0,0.0
601006.SH,stock,2023-08-18,6.48,6.56,6.48,6.53,36136722.0,263064156.0,0.0
601006.SH,stock,2023-08-21,6.54,6.61,6.48,6.55,70845852.0,518633155.0,0.0
601006.SH,stock,2023-08-22,6.55,6.65,6.5,6.61,82159223.0,603209220.0,0.0
601006.SH,stock,2023-08-23,6.6,6.62,6.56,6.56,57106292.0,419870484.0,0.0
601006.SH,stock,2023-08-24,6.57,6.61,6.49,6.52,53744802.0,391883794.0,0.0
601006.SH,stock,2023-08-25,6.51,6.6,6.49,6.56,40410000.0,295311292.0,0.0
601006.SH,stock,2023-08-28,6.67,6.71,6.52,6.56,78317667.0,574033614.0,0.0
601006.SH,stock,2023-08-29,6.49,6.56,6.44,6.49,80008602.0,578243986.0,0.0
601006.SH,stock,2023-08-30,6.46,6.5,6.41,6.41,43198396.0,310063988.0,0.0
601006.SH,stock,2023-08-31,6.4,6.47,6.39,6.39,47953020.0,342849585.0,0.0
601006.SH,stock,2023-09-01,6.42,6.44,6.39,6.42,41626797.0,297550941.0,0.0
601006.SH,stock,2023-09-04,6.42,6.54,6.41,6.5,45322632.0,327828476.0,0.0
601006.SH,stock,2023-09-05,6.48,6.53,6.45,6.5,31023331.0,224743017.0,0.0
601006.SH,stock,2023-09-06,6.48,6.5,6.44,6.47,21588028.0,155717602.0,0.0
601006.SH,stock,2023-09-07,6.45,6.54,6.44,6.48,37953993.0,274931077.0,0.0
601006.SH,stock,2023-09-08,6.47,6.51,6.43,6.47,27378883.0,197474001.0,0.0
601006.SH,stock,2023-09-11,6.47,6.55,6.47,6.54,50580651.0,368055911.0,0.0
601006.SH,stock,2023-09-12,6.53,6.56,6.5,6.54,28717770.0,209080332.0,0.0
601006.SH,stock,2023-09-13,6.55,6.6,6.53,6.58,44385940.0,325032358.0,0.0
601006.SH,stock,2023-09-14,6.58,6.65,6.56,6.65,71252686.0,525419368.0,0.0
601006.SH,stock,2023-09-15,6.62,6.65,6.52,6.55,68013341.0,497962054.0,0.0
601006.SH,stock,2023-09-18,6.55,6.57,6.47,6.53,44772165.0,325317149.0,0.0
601006.SH,stock,2023-09-19,6.53,6.59,6.5,6.58,53780719.0,394124199.0,0.0
601006.SH,stock,2023-09-20,6.59,6.6,6.53,6.58,51217085.0,375944519.0,0.0
601006.SH,stock,2023-09-21,6.58,6.59,6.54,6.56,37772133.0,276273980.0,0.0
601006.SH,stock,2023-09-22,6.56,6.56,6.52,6.53,46009771.0,335294924.0,0.0
601006.SH,stock,2023-09-25,6.54,6.62,6.53,6.59,71697108.0,526768446.0,0.0
601006.SH,stock,2023-09-26,6.61,6.61,6.56,6.57,44684521.0,328019433.0,0.0
601006.SH,stock,2023-09-27,6.59,6.61,6.5,6.51,46072058.0,335963377.0,0.0
601006.SH,stock,2023-09-28,6.53,6.56,6.5,6.54,23453917.0,170790403.0,0.0
601006.SH,stock,2023-10-09,6.53,6.56,6.5,6.52,33355625.0,242727703.0,0.0
601006.SH,stock,2023-10-10,6.51,6.54,6.45,6.51,54064029.0,391309714.0,0.0
601006.SH,stock,2023-10-11,6.5,6.56,6.46,6.46,46632574.0,337571544.0,0.0
601006.SH,stock,2023-10-12,6.47,6.56,6.47,6.55,47738092.0,347773757.0,0.0
601006.SH,stock,2023-10-13,6.54,6.56,6.51,6.54,28104688.0,204765996.0,0.0
601006.SH,stock,2023-10-16,6.55,6.58,6.53,6.56,31661591.0,231511306.0,0.0
601006.SH,stock,2023-10-17,6.56,6.57,6.52,6.54,38463677.0,280801266.0,0.0
601006.SH,stock,2023-10-18,6.55,6.55,6.5,6.54,25842085.0,187948796.0,0.0
601006.SH,stock,2023-10-19,6.52,6.54,6.39,6.39,76345071.0,547532046.0,0.0
601006.SH,stock,2023-10-20,6.39,6.39,6.34,6.35,40490196.0,287391053.0,0.0
601006.SH,stock,2023-10-23,6.35,6.41,6.33,6.37,37892715.0,269127296.0,0.0
601006.SH,stock,2023-10-24,6.37,6.47,6.36,6.44,50622205.0,361919706.0,0.0
601006.SH,stock,2023-10-25,6.47,6.47,6.41,6.46,37755449.0,271531297.0,0.0
601006.SH,stock,2023-10-26,6.45,6.53,6.42,6.51,66255982.0,479988629.0,0.0
601006.SH,stock,2023-10-27,6.52,6.56,6.46,6.46,55016814.0,398250913.0,0.0
601006.SH,stock,2023-10-30,6.46,6.47,6.4,6.41,49118386.0,351723741.0,0.0
601006.SH,stock,2023-10-31,6.43,6.47,6.39,6.47,36823089.0,264465058.0,0.0
601006.SH,stock,2023-11-01,6.45,6.49,6.43,6.47,35930562.0,258997778.0,0.0
601006.SH,stock,2023-11-02,6.47,6.53,6.45,6.48,40821566.0,295974028.0,0.0
601006.SH,stock,2023-11-03,6.49,6.49,6.43,6.43,49013689.0,352377746.0,0.0
601006.SH,stock,2023-11-06,6.43,6.45,6.37,6.38,60801716.0,433438389.0,0.0
601006.SH,stock,2023-11-07,6.37,6.41,6.37,6.39,30381083.0,216439550.0,0.0
601006.SH,stock,2023-11-08,6.39,6.39,6.36,6.37,28947580.0,205649296.0,0.0
601006.SH,stock,2023-11-09,6.37,6.4,6.36,6.39,30388335.0,216178074.0,0.0
601006.SH,stock,2023-11-10,6.39,6.4,6.35,6.39,28690879.0,203968061.0,0.0
601006.SH,stock,2023-11-13,6.38,6.39,6.35,6.37,40021793.0,283848715.0,0.0
601006.SH,stock,2023-11-14,6.37,6.38,6.34,6.35,31305378.0,221906978.0,0.0
601006.SH,stock,2023-11-15,6.37,6.37,6.34,6.35,24625543.0,174437594.0,0.0
601006.SH,stock,2023-11-16,6.35,6.37,6.34,6.35,34369382.0,243469163.0,0.0
601006.SH,stock,2023-11-17,6.35,6.36,6.31,6.31,52407390.0,369974047.0,0.0
601006.SH,stock,2023-11-20,6.31,6.32,6.3,6.3,41995860.0,295407835.0,0.0
601006.SH,stock,2023-11-21,6.31,6.37,6.3,6.35,39549258.0,279777531.0,0.0
601006.SH,stock,2023-11-22,6.34,6.38,6.33,6.35,23028593.0,163379994.0,0.0
601006.SH,stock,2023-11-23,6.35,6.39,6.34,6.36,23805097.0,168882098.0,0.0
601006.SH,stock,2023-11-24,6.36,6.42,6.36,6.41,36544233.0,260700359.0,0.0
601006.SH,stock,2023-11-27,6.39,6.41,6.36,6.39,24204002.0,172313155.0,0.0
601006.SH,stock,2023-11-28,6.39,6.43,6.37,6.42,31860658.0,227738718.0,0.0
601006.SH,stock,2023-11-29,6.42,6.46,6.4,6.45,39079609.0,280703814.0,0.0
601006.SH,stock,2023-11-30,6.44,6.53,6.43,6.51,59989866.0,434020276.0,0.0
601006.SH,stock,2023-12-01,6.51,6.58,6.49,6.55,71324485.0,521043915.0,0.0
601006.SH,stock,2023-12-04,6.55,6.57,6.5,6.53,58982441.0,429684946.0,0.0
601006.SH,stock,2023-12-05,6.51,6.55,6.47,6.49,57619963.0,419230082.0,0.0
601006.SH,stock,2023-12-06,6.49,6.54,6.42,6.5,57779596.0,417915181.0,0.0
601006.SH,stock,2023-12-07,6.5,6.55,6.48,6.52,45994718.0,334129419.0,0.0
601006.SH,stock,2023-12-08,6.53,6.58,6.49,6.57,76720991.0,560662508.0,0.0
601006.SH,stock,2023-12-11,6.56,6.58,6.47,6.57,76391937.0,558417264.0,0.0
601006.SH,stock,2023-12-12,6.56,6.58,6.53,6.56,66912904.0,489138075.0,0.0
601006.SH,stock,2023-12-13,6.55,6.61,6.54,6.57,68837119.0,504806660.0,0.0
601006.SH,stock,2023-12-14,6.58,6.59,6.5,6.52,51348189.0,373588728.0,0.0
601006.SH,stock,2023-12-15,6.5,6.52,6.43,6.45,81197688.0,585728578.0,0.0
601006.SH,stock,2023-12-18,6.45,6.48,6.43,6.47,49778476.0,358844214.0,0.0
601006.SH,stock,2023-12-19,6.47,6.52,6.43,6.46,44048163.0,317435807.0,0.0
601006.SH,stock,2023-12-20,6.45,6.55,6.45,6.47,57544147.0,417043199.0,0.0
601006.SH,stock,2023-12-21,6.46,6.48,6.41,6.46,60150498.0,432124946.0,0.0
601006.SH,stock,2023-12-22,6.47,6.55,6.45,6.48,80006889.0,579635815.0,0.0
601006.SH,stock,2023-12-25,6.47,6.48,6.41,6.46,51304293.0,368579078.0,0.0
601006.SH,stock,2023-12-26,6.46,6.52,6.44,6.47,55873395.0,404424809.0,0.0
601006.SH,stock,2023-12-27,6.48,6.53,6.46,6.52,45562175.0,330051250.0,0.0
601006.SH,stock,2023-12-28,6.52,6.52,6.42,6.47,114734302.0,827177111.0,0.0
601006.SH,stock,2023-12-29,6.45,6.47,6.43,6.47,67517030.0,485661161.0,0.0
601006.SH,stock,2024-01-02,6.45,6.56,6.45,6.53,100780232.0,733839297.0,0.0
601006.SH,stock,2024-01-03,6.53,6.56,6.51,6.56,75229680.0,548889711.0,0.0
601006.SH,stock,2024-01-04,6.56,6.62,6.55,6.62,112012539.0,823676164.0,0.0
601006.SH,stock,2024-01-05,6.6,6.65,6.58,6.61,139609781.0,1030845511.0,0.0
601006.SH,stock,2024-01-08,6.61,6.65,6.58,6.63,111208909.0,820977569.0,0.0
601006.SH,stock,2024-01-09,6.61,6.65,6.56,6.65,128426983.0,947244407.0,0.0
601006.SH,stock,2024-01-10,6.64,6.66,6.56,6.61,93233416.0,687146056.0,0.0
601006.SH,stock,2024-01-11,6.61,6.62,6.53,6.55,89759284.0,658234126.0,0.0
601006.SH,stock,2024-01-12,6.55,6.63,6.54,6.6,58532514.0,430755824.0,0.0
601006.SH,stock,2024-01-15,6.59,6.65,6.57,6.62,73007551.0,539728271.0,0.0
601006.SH,stock,2024-01-16,6.63,6.64,6.58,6.63,55425954.0,408506793.0,0.0
601006.SH,stock,2024-01-17,6.61,6.67,6.6,6.61,107066876.0,793258956.0,0.0
601006.SH,stock,2024-01-18,6.6,6.61,6.44,6.58,112741847.0,819312871.0,0.0
601006.SH,stock,2024-01-19,6.56,6.6,6.53,6.56,60192257.0,440648566.0,0.0
601006.SH,stock,2024-01-22,6.54,6.56,6.38,6.39,81270086.0,587266618.0,0.0
601006.SH,stock,2024-01-23,6.39,6.54,6.38,6.51,74471163.0,536668584.0,0.0
601006.SH,stock,2024-01-24,6.51,6.64,6.5,6.63,100016996.0,734230388.0,0.0
601006.SH,stock,2024-01-25,6.62,6.68,6.6,6.66,111608284.0,826452906.0,0.0
601006.SH,stock,2024-01-26,6.65,6.71,6.64,6.7,127812405.0,950912687.0,0.0
601006.SH,stock,2024-01-29,6.69,6.78,6.65,6.7,157221347.0,1175322665.0,0.0
601006.SH,stock,2024-01-30,6.66,6.71,6.62,6.62,127144568.0,945893011.0,0.0
601006.SH,stock,2024-01-31,6.61,6.72,6.6,6.7,152712104.0,1138384142.0,0.0
601006.SH,stock,2024-02-01,6.67,6.72,6.64,6.69,174605096.0,1301550170.0,0.0
601006.SH,stock,2024-02-02,6.68,6.71,6.63,6.69,200165823.0,1492964880.0,0.0
601006.SH,stock,2024-02-05,6.69,6.78,6.66,6.75,280836075.0,2101893843.0,0.0
601006.SH,stock,2024-02-06,6.72,6.83,6.7,6.72,328537294.0,2480320902.0,0.0
601006.SH,stock,2024-02-07,6.73,6.78,6.56,6.75,303806121.0,2280981077.0,0.0
601006.SH,stock,2024-02-08,6.74,6.75,6.56,6.66,214913218.0,1587985557.0,0.0
601006.SH,stock,2024-02-19,6.65,6.81,6.57,6.81,236249357.0,1774286203.0,0.0
601006.SH,stock,2024-02-20,6.78,7.01,6.77,6.98,212595840.0,1634144580.0,0.0
601006.SH,stock,2024-02-21,6.95,6.98,6.89,6.92,196901431.0,1522887064.0,0.0
601006.SH,stock,2024-02-22,6.9,6.98,6.86,6.95,161528315.0,1247074902.0,0.0
601006.SH,stock,2024-02-23,6.95,6.99,6.86,6.88,184798967.0,1423034219.0,0.0
601006.SH,stock,2024-02-26,6.89,6.9,6.72,6.82,190733056.0,1446227802.0,0.0
601006.SH,stock,2024-02-27,6.74,6.75,6.67,6.7,207876248.0,1552226050.0,0.0
601006.SH,stock,2024-02-28,6.68,6.71,6.65,6.66,183408304.0,1366179307.0,0.0
601006.SH,stock,2024-02-29,6.65,6.69,6.64,6.69,193023314.0,1432445247.0,0.0
601006.SH,stock,2024-03-01,6.66,6.7,6.65,6.67,168179968.0,1253445050.0,0.0
601006.SH,stock,2024-03-04,6.66,6.71,6.65,6.69,163452171.0,1218829174.0,0.0
601006.SH,stock,2024-03-05,6.68,6.76,6.67,6.76,183084448.0,1372276735.0,0.0
601006.SH,stock,2024-03-06,6.74,6.75,6.65,6.66,170345143.0,1271595232.0,0.0
601006.SH,stock,2024-03-07,6.66,6.68,6.64,6.65,113854511.0,844623712.0,0.0
601006.SH,stock,2024-03-08,6.65,6.68,6.63,6.67,125700215.0,932504162.0,0.0
601006.SH,stock,2024-03-11,6.65,6.68,6.61,6.63,124858219.0,923383056.0,0.0
601006.SH,stock,2024-03-12,6.62,6.62,6.52,6.52,165882605.0,1213346449.0,0.0
601006.SH,stock,2024-03-13,6.51,6.54,6.48,6.51,91697287.0,664954755.0,0.0
601006.SH,stock,2024-03-14,6.49,6.6,6.48,6.56,107214940.0,783439402.0,0.0
601006.SH,stock,2024-03-15,6.56,6.59,6.52,6.57,68581243.0,501000516.0,0.0
601006.SH,stock,2024-03-18,6.56,6.59,6.55,6.56,76502874.0,560023109.0,0.0
601006.SH,stock,2024-03-19,6.56,6.57,6.51,6.52,68046536.0,496189028.0,0.0
601006.SH,stock,2024-03-20,6.52,6.58,6.51,6.57,75283603.0,550698810.0,0.0
601006.SH,stock,2024-03-21,6.58,6.62,6.56,6.6,65060417.0,478104498.0,0.0
601006.SH,stock,2024-03-22,6.6,6.61,6.53,6.56,69151407.0,505935221.0,0.0
601006.SH,stock,2024-03-25,6.55,6.6,6.53,6.56,76107308.0,557900143.0,0.0
601006.SH,stock,2024-03-26,6.56,6.57,6.51,6.54,84086843.0,612201118.0,0.0
601006.SH,stock,2024-03-27,6.53,6.61,6.53,6.57,98713016.0,724644145.0,0.0
601006.SH,stock,2024-03-28,6.57,6.57,6.51,6.56,82902965.0,604907006.0,0.0
601006.SH,stock,2024-03-29,6.56,6.6,6.54,6.6,66689303.0,489446673.0,0.0
601006.SH,stock,2024-04-01,6.58,6.64,6.58,6.61,77291728.0,569673340.0,0.0
601006.SH,stock,2024-04-02,6.61,6.65,6.59,6.63,64266107.0,475043143.0,0.0
601006.SH,stock,2024-04-03,6.64,6.67,6.6,6.65,77463227.0,573657938.0,0.0
601006.SH,stock,2024-04-08,6.65,6.7,6.6,6.69,92340668.0,686813281.0,0.0
601006.SH,stock,2024-04-09,6.68,6.69,6.61,6.65,77226217.0,571445985.0,0.0
601006.SH,stock,2024-04-10,6.64,6.71,6.63,6.67,108988423.0,811916503.0,0.0
601006.SH,stock,2024-04-11,6.65,6.75,6.64,6.73,99958863.0,748844549.0,0.0
601006.SH,stock,2024-04-12,6.75,6.77,6.71,6.73,68150323.0,512625086.0,0.0
601006.SH,stock,2024-04-15,6.74,6.85,6.7,6.81,135578263.0,1025590163.0,0.0
601006.SH,stock,2024-04-16,6.81,6.82,6.72,6.72,140326996.0,1060494153.0,0.0
601006.SH,stock,2024-04-17,6.71,6.84,6.71,6.84,115372533.0,873074194.0,0.0
601006.SH,stock,2024-04-18,6.84,6.91,6.77,6.78,114583474.0,873371281.0,0.0
601006.SH,stock,2024-04-19,6.78,6.84,6.76,6.82,100442704.0,763249676.0,0.0
601006.SH,stock,2024-04-22,6.81,6.86,6.7,6.73,100961070.0,760439601.0,0.0
601006.SH,stock,2024-04-23,6.71,6.75,6.66,6.68,102357704.0,764835627.0,0.0
601006.SH,stock,2024-04-24,6.69,6.75,6.66,6.74,92023482.0,688291522.0,0.0
601006.SH,stock,2024-04-25,6.73,6.77,6.71,6.74,58181671.0,436870935.0,0.0
601006.SH,stock,2024-04-26,6.74,6.75,6.64,6.67,134846331.0,1002810245.0,0.0
601006.SH,stock,2024-04-29,6.5,6.52,6.28,6.3,425705445.0,3008565824.0,0.0
601006.SH,stock,2024-04-30,6.31,6.33,6.21,6.21,285323261.0,1990680718.0,0.0
601006.SH,stock,2024-05-06,6.23,6.26,6.21,6.22,207461064.0,1438640237.0,0.0
601006.SH,stock,2024-05-07,6.22,6.24,6.2,6.24,125349726.0,869209404.0,0.0
601006.SH,stock,2024-05-08,6.23,6.28,6.22,6.27,130411778.0,910067912.0,0.0
601006.SH,stock,2024-05-09,6.27,6.35,6.27,6.32,130310284.0,917993878.0,0.0
601006.SH,stock,2024-05-10,6.33,6.36,6.3,6.34,118529430.0,837277052.0,0.0
601006.SH,stock,2024-05-13,6.34,6.42,6.31,6.39,152415566.0,1084310462.0,0.0
601006.SH,stock,2024-05-14,6.39,6.4,6.36,6.38,85908043.0,610936395.0,0.0
601006.SH,stock,2024-05-15,6.36,6.39,6.35,6.35,68157493.0,484020395.0,0.0
601006.SH,stock,2024-05-16,6.35,6.37,6.33,6.35,77765227.0,550314189.0,0.0
601006.SH,stock,2024-05-17,6.35,6.37,6.34,6.37,62148299.0,440169382.0,0.0
601006.SH,stock,2024-05-20,6.37,6.39,6.34,6.35,81763205.0,579685794.0,0.0
601006.SH,stock,2024-05-21,6.35,6.38,6.35,6.36,76595732.0,543304871.0,0.0
601006.SH,stock,2024-05-22,6.37,6.39,6.36,6.38,83048142.0,590393665.0,0.0
601006.SH,stock,2024-05-23,6.37,6.38,6.32,6.33,85865656.0,607477827.0,0.0
601006.SH,stock,2024-05-24,6.33,6.37,6.32,6.35,59288602.0,419804738.0,0.0
601006.SH,stock,2024-05-27,6.35,6.39,6.35,6.39,88461048.0,628880559.0,0.0
601006.SH,stock,2024-05-28,6.38,6.39,6.36,6.37,46138683.0,327883972.0,0.0
601006.SH,stock,2024-05-29,6.36,6.38,6.35,6.36,50017332.0,354795963.0,0.0
