code,market,dt,open,high,low,close,volume,amount,open_interest
601006.SH,stock,2024-05-30,7.09,7.11,7.06,7.07,65649429.0,464944904.0,0.0
601006.SH,stock,2024-05-31,7.08,7.09,7.07,7.07,63703360.0,450775354.0,0.0
601006.SH,stock,2024-06-03,7.07,7.08,7.03,7.05,65510708.0,461753206.0,0.0
601006.SH,stock,2024-06-04,7.05,7.09,7.03,7.08,56956034.0,402522122.0,0.0
601006.SH,stock,2024-06-05,7.08,7.14,7.07,7.1,90504959.0,644088237.0,0.0
601006.SH,stock,2024-06-06,7.1,7.14,7.1,7.12,79034646.0,562931522.0,0.0
601006.SH,stock,2024-06-07,7.13,7.24,7.12,7.23,128223174.0,922401568.0,0.0
601006.SH,stock,2024-06-11,7.23,7.26,7.14,7.14,116612463.0,836736749.0,0.0
601006.SH,stock,2024-06-12,7.14,7.25,7.12,7.24,86408133.0,622423433.0,0.0
601006.SH,stock,2024-06-13,7.23,7.26,7.19,7.21,56268557.0,406517851.0,0.0
601006.SH,stock,2024-06-14,7.2,7.25,7.17,7.17,92679680.0,668410368.0,0.0
601006.SH,stock,2024-06-17,7.17,7.19,7.06,7.09,117244150.0,833375957.0,0.0
601006.SH,stock,2024-06-18,7.09,7.13,7.08,7.12,77292913.0,548952875.0,0.0
601006.SH,stock,2024-06-19,7.11,7.15,7.1,7.1,45205404.0,321680005.0,0.0
601006.SH,stock,2024-06-20,7.11,7.12,7.06,7.1,55142423.0,390710187.0,0.0
601006.SH,stock,2024-06-21,7.1,7.11,7.06,7.09,53248145.0,377267361.0,0.0
601006.SH,stock,2024-06-24,7.08,7.09,7.04,7.05,66659324.0,470905640.0,0.0
601006.SH,stock,2024-06-25,7.06,7.08,7.02,7.04,70247336.0,495355210.0,0.0
601006.SH,stock,2024-06-26,7.04,7.07,7.03,7.06,47189452.0,332362917.0,0.0
601006.SH,stock,2024-06-27,7.05,7.16,7.05,7.1,102208833.0,726993701.0,0.0
601006.SH,stock,2024-06-28,7.11,7.17,7.1,7.16,76906099.0,549268879.0,0.0
601006.SH,stock,2024-07-01,7.16,7.22,7.15,7.2,90431156.0,650098764.0,0.0
601006.SH,stock,2024-07-02,7.19,7.26,7.18,7.24,89000676.0,644270250.0,0.0
601006.SH,stock,2024-07-03,7.21,7.25,7.16,7.24,105781284.0,762434483.0,0.0
601006.SH,stock,2024-07-04,7.24,7.32,7.24,7.25,96652811.0,704258532.0,0.0
601006.SH,stock,2024-07-05,7.25,7.29,7.19,7.22,64756848.0,467813295.0,0.0
601006.SH,stock,2024-07-08,7.2,7.25,7.19,7.2,53233627.0,384447686.0,0.0
601006.SH,stock,2024-07-09,7.22,7.22,7.14,7.18,69699892.0,500400194.0,0.0
601006.SH,stock,2024-07-10,7.18,7.19,7.1,7.14,84403939.0,602217963.0,0.0
601006.SH,stock,2024-07-11,6.8,6.88,6.75,6.76,117533536.0,798549097.0,0.0
601006.SH,stock,2024-07-12,6.76,6.79,6.73,6.75,75221644.0,508165670.0,0.0
601006.SH,stock,2024-07-15,6.75,6.81,6.71,6.79,55722157.0,376198043.0,0.0
601006.SH,stock,2024-07-16,6.78,6.9,6.78,6.89,76965734.0,528446132.0,0.0
601006.SH,stock,2024-07-17,6.89,6.92,6.85,6.91,63467578.0,437332695.0,0.0
601006.SH,stock,2024-07-18,6.91,6.94,6.85,6.92,51956685.0,358314590.0,0.0
601006.SH,stock,2024-07-19,6.91,6.99,6.89,6.96,79549085.0,551404628.0,0.0
601006.SH,stock,2024-07-22,6.96,7.02,6.93,6.98,77622084.0,541215560.0,0.0
601006.SH,stock,2024-07-23,6.98,7.03,6.96,6.96,68235325.0,477993603.0,0.0
601006.SH,stock,2024-07-24,6.97,7.02,6.93,7.0,73331567.0,512298934.0,0.0
601006.SH,stock,2024-07-25,7.01,7.01,6.92,6.99,76394588.0,532877246.0,0.0
601006.SH,stock,2024-07-26,6.99,7.01,6.9,6.95,67306370.0,466594814.0,0.0
601006.SH,stock,2024-07-29,6.95,7.02,6.93,7.01,56377587.0,394533052.0,0.0
601006.SH,stock,2024-07-30,7.02,7.07,6.99,7.05,75694678.0,533185379.0,0.0
601006.SH,stock,2024-07-31,7.06,7.1,6.94,6.97,111965313.0,782323831.0,0.0
601006.SH,stock,2024-08-01,6.97,7.09,6.94,7.06,99708113.0,702138571.0,0.0
601006.SH,stock,2024-08-02,7.03,7.08,6.98,6.98,57524029.0,403733722.0,0.0
601006.SH,stock,2024-08-05,6.97,7.0,6.92,6.93,77268652.0,537027824.0,0.0
601006.SH,stock,2024-08-06,6.94,6.97,6.85,6.9,81209198.0,559241399.0,0.0
601006.SH,stock,2024-08-07,6.89,6.95,6.88,6.89,46387287.0,320662216.0,0.0
601006.SH,stock,2024-08-08,6.9,6.94,6.88,6.93,40613713.0,280960104.0,0.0
601006.SH,stock,2024-08-09,6.92,6.93,6.85,6.86,50917975.0,350362918.0,0.0
601006.SH,stock,2024-08-12,6.82,6.87,6.78,6.86,49967317.0,341543735.0,0.0
601006.SH,stock,2024-08-13,6.86,6.9,6.82,6.86,36584784.0,250975026.0,0.0
601006.SH,stock,2024-08-14,6.85,6.87,6.82,6.83,33843939.0,231650023.0,0.0
601006.SH,stock,2024-08-15,6.82,6.9,6.81,6.88,49402344.0,339330041.0,0.0
601006.SH,stock,2024-08-16,6.88,6.91,6.86,6.87,39777553.0,273814095.0,0.0
601006.SH,stock,2024-08-19,6.87,6.92,6.86,6.91,47342853.0,326395239.0,0.0
601006.SH,stock,2024-08-20,6.92,6.92,6.84,6.88,41289154.0,283941484.0,0.0
601006.SH,stock,2024-08-21,6.87,6.88,6.79,6.8,56391635.0,384882104.0,0.0
601006.SH,stock,2024-08-22,6.8,6.84,6.79,6.79,47036409.0,320063803.0,0.0
601006.SH,stock,2024-08-23,6.79,6.84,6.75,6.82,51015449.0,346436622.0,0.0
601006.SH,stock,2024-08-26,6.81,6.82,6.75,6.77,53981384.0,365713764.0,0.0
601006.SH,stock,2024-08-27,6.77,6.79,6.68,6.7,63648239.0,427649942.0,0.0
601006.SH,stock,2024-08-28,6.7,6.7,6.61,6.65,63414098.0,421159937.0,0.0
601006.SH,stock,2024-08-29,6.6,6.6,6.12,6.15,284909059.0,1777669279.0,0.0
601006.SH,stock,2024-08-30,6.11,6.15,6.06,6.11,168355713.0,1029193119.0,0.0
601006.SH,stock,2024-09-02,6.1,6.18,6.08,6.11,124248347.0,761866055.0,0.0
601006.SH,stock,2024-09-03,6.12,6.14,6.07,6.12,87269064.0,531784470.0,0.0
601006.SH,stock,2024-09-04,6.1,6.15,6.09,6.1,71193796.0,435129478.0,0.0
601006.SH,stock,2024-09-05,6.1,6.18,6.09,6.17,74452680.0,456620216.0,0.0
601006.SH,stock,2024-09-06,6.16,6.26,6.15,6.15,64554014.0,400508808.0,0.0
601006.SH,stock,2024-09-09,6.15,6.16,6.05,6.07,63973042.0,389537149.0,0.0
601006.SH,stock,2024-09-10,6.07,6.09,5.95,6.02,84192633.0,505699545.0,0.0
601006.SH,stock,2024-09-11,6.0,6.0,5.84,5.88,98988485.0,582078911.0,0.0
601006.SH,stock,2024-09-12,5.88,5.99,5.86,5.95,63852071.0,378804108.0,0.0
601006.SH,stock,2024-09-13,5.95,6.01,5.91,5.92,45240457.0,269745897.0,0.0
601006.SH,stock,2024-09-18,5.92,6.0,5.89,5.99,52938822.0,314547863.0,0.0
601006.SH,stock,2024-09-19,5.99,6.01,5.96,5.99,54929300.0,328902591.0,0.0
601006.SH,stock,2024-09-20,5.99,6.06,5.96,6.02,69503301.0,417744709.0,0.0
601006.SH,stock,2024-09-23,6.01,6.13,6.01,6.11,55449845.0,337493011.0,0.0
601006.SH,stock,2024-09-24,6.14,6.25,6.12,6.25,100514669.0,621811020.0,0.0
601006.SH,stock,2024-09-25,6.29,6.5,6.28,6.38,141368659.0,906441276.0,0.0
601006.SH,stock,2024-09-26,6.38,6.48,6.34,6.48,95319524.0,610525029.0,0.0
601006.SH,stock,2024-09-27,6.57,6.61,6.41,6.51,132891481.0,862845790.0,0.0
601006.SH,stock,2024-09-30,6.64,6.88,6.57,6.86,329626188.0,2227964130.0,0.0
601006.SH,stock,2024-10-08,7.48,7.52,6.79,6.91,368085857.0,2599994326.0,0.0
601006.SH,stock,2024-10-09,6.83,6.83,6.56,6.58,208211777.0,1384784004.0,0.0
601006.SH,stock,2024-10-10,6.57,6.81,6.53,6.68,188200337.0,1256340815.0,0.0
601006.SH,stock,2024-10-11,6.7,6.75,6.61,6.63,111016978.0,740971883.0,0.0
601006.SH,stock,2024-10-14,6.64,6.74,6.63,6.69,104261103.0,698075615.0,0.0
601006.SH,stock,2024-10-15,6.66,6.69,6.63,6.64,103050347.0,685518991.0,0.0
601006.SH,stock,2024-10-16,6.62,6.75,6.59,6.74,107299192.0,718040964.0,0.0
601006.SH,stock,2024-10-17,6.74,6.77,6.66,6.7,83617388.0,560914353.0,0.0
601006.SH,stock,2024-10-18,6.7,6.79,6.62,6.75,105843041.0,710241913.0,0.0
601006.SH,stock,2024-10-21,6.76,6.77,6.67,6.72,106117720.0,711017321.0,0.0
601006.SH,stock,2024-10-22,6.71,6.78,6.69,6.77,96665033.0,652671611.0,0.0
601006.SH,stock,2024-10-23,6.77,6.84,6.75,6.8,91803780.0,624636180.0,0.0
601006.SH,stock,2024-10-24,6.7,6.73,6.58,6.62,97668907.0,650464607.0,0.0
601006.SH,stock,2024-10-25,6.59,6.64,6.54,6.58,87919808.0,579026977.0,0.0
601006.SH,stock,2024-10-28,6.58,6.59,6.5,6.52,111363158.0,726792350.0,0.0
601006.SH,stock,2024-10-29,6.52,6.57,6.49,6.51,78836681.0,514122632.0,0.0
601006.SH,stock,2024-10-30,6.48,6.52,6.42,6.48,98531221.0,636170559.0,0.0
601006.SH,stock,2024-10-31,6.47,6.53,6.38,6.51,98349832.0,635516879.0,0.0
601006.SH,stock,2024-11-01,6.5,6.58,6.46,6.58,95718686.0,626142890.0,0.0
601006.SH,stock,2024-11-04,6.58,6.64,6.52,6.63,78547445.0,518640553.0,0.0
601006.SH,stock,2024-11-05,6.63,6.66,6.6,6.65,82252195.0,545832595.0,0.0
601006.SH,stock,2024-11-06,6.64,6.67,6.61,6.63,72333183.0,480120591.0,0.0
601006.SH,stock,2024-11-07,6.6,6.71,6.58,6.71,98480761.0,656153319.0,0.0
601006.SH,stock,2024-11-08,6.72,6.82,6.66,6.75,113330428.0,762142151.0,0.0
601006.SH,stock,2024-11-11,6.71,6.74,6.62,6.69,70621445.0,470962507.0,0.0
601006.SH,stock,2024-11-12,6.67,6.74,6.64,6.65,77847129.0,521083188.0,0.0
601006.SH,stock,2024-11-13,6.65,6.76,6.63,6.75,99123018.0,666074861.0,0.0
601006.SH,stock,2024-11-14,6.75,6.81,6.71,6.73,79640226.0,538445343.0,0.0
601006.SH,stock,2024-11-15,6.72,6.85,6.7,6.8,120537792.0,818222612.0,0.0
601006.SH,stock,2024-11-18,6.84,6.99,6.8,6.82,160356619.0,1105897099.0,0.0
601006.SH,stock,2024-11-19,6.82,6.87,6.69,6.76,110173176.0,745452697.0,0.0
601006.SH,stock,2024-11-20,6.73,6.77,6.72,6.74,60774352.0,409584576.0,0.0
601006.SH,stock,2024-11-21,6.73,6.77,6.71,6.74,47682895.0,321298576.0,0.0
601006.SH,stock,2024-11-22,6.74,6.79,6.66,6.67,67594187.0,455732525.0,0.0
601006.SH,stock,2024-11-25,6.68,6.74,6.65,6.68,59810951.0,400118564.0,0.0
601006.SH,stock,2024-11-26,6.66,6.76,6.64,6.73,54515043.0,365829106.0,0.0
601006.SH,stock,2024-11-27,6.71,6.78,6.69,6.77,60277117.0,406371350.0,0.0
601006.SH,stock,2024-11-28,6.8,6.85,6.74,6.81,63598308.0,432814444.0,0.0
601006.SH,stock,2024-11-29,6.82,6.85,6.77,6.81,68419059.0,466594242.0,0.0
601006.SH,stock,2024-12-02,6.82,6.84,6.78,6.81,64116948.0,437044976.0,0.0
601006.SH,stock,2024-12-03,6.82,6.9,6.81,6.9,100645238.0,691353550.0,0.0
601006.SH,stock,2024-12-04,6.87,6.93,6.86,6.93,69964722.0,482819692.0,0.0
601006.SH,stock,2024-12-05,6.91,6.92,6.87,6.88,47981106.0,330946913.0,0.0
601006.SH,stock,2024-12-06,6.89,6.95,6.89,6.94,62011714.0,429794948.0,0.0
601006.SH,stock,2024-12-09,6.93,6.99,6.91,6.94,67158148.0,466677020.0,0.0
601006.SH,stock,2024-12-10,7.0,7.02,6.88,6.9,98020610.0,679213295.0,0.0
601006.SH,stock,2024-12-11,6.88,6.92,6.84,6.88,69527151.0,478339692.0,0.0
601006.SH,stock,2024-12-12,6.88,6.94,6.86,6.91,69664493.0,481382073.0,0.0
601006.SH,stock,2024-12-13,6.9,6.94,6.87,6.88,99593684.0,687685960.0,0.0
601006.SH,stock,2024-12-16,6.87,6.97,6.87,6.96,109527379.0,759265991.0,0.0
601006.SH,stock,2024-12-17,6.93,7.0,6.87,6.88,102391712.0,707998671.0,0.0
601006.SH,stock,2024-12-18,6.91,6.97,6.85,6.86,105667328.0,730342892.0,0.0
601006.SH,stock,2024-12-19,6.85,6.88,6.82,6.86,69561911.0,477100977.0,0.0
601006.SH,stock,2024-12-20,6.85,6.88,6.82,6.83,59065658.0,404292840.0,0.0
601006.SH,stock,2024-12-23,6.83,6.91,6.81,6.86,96637814.0,664508377.0,0.0
601006.SH,stock,2024-12-24,6.85,6.87,6.81,6.86,67676158.0,463301551.0,0.0
601006.SH,stock,2024-12-25,6.84,6.92,6.78,6.92,152257014.0,1045391174.0,0.0
601006.SH,stock,2024-12-26,6.87,6.89,6.74,6.76,153368031.0,1041173133.0,0.0
601006.SH,stock,2024-12-27,6.74,6.83,6.74,6.8,134162143.0,910375574.0,0.0
601006.SH,stock,2024-12-30,6.79,6.87,6.78,6.81,112504938.0,767691977.0,0.0
601006.SH,stock,2024-12-31,6.79,6.84,6.78,6.78,115828860.0,789298126.0,0.0
601006.SH,stock,2025-01-02,6.78,6.82,6.57,6.6,128094713.0,855720766.0,0.0
601006.SH,stock,2025-01-03,6.62,6.71,6.6,6.68,102360483.0,681702654.0,0.0
601006.SH,stock,2025-01-06,6.66,6.7,6.58,6.62,83857921.0,555398702.0,0.0
601006.SH,stock,2025-01-07,6.62,6.63,6.49,6.56,105254672.0,689675320.0,0.0
601006.SH,stock,2025-01-08,6.54,6.62,6.5,6.58,98261913.0,645405168.0,0.0
601006.SH,stock,2025-01-09,6.56,6.57,6.4,6.41,113276813.0,731939657.0,0.0
601006.SH,stock,2025-01-10,6.4,6.41,6.22,6.24,124813380.0,784682239.0,0.0
601006.SH,stock,2025-01-13,6.21,6.27,6.15,6.23,143800742.0,895081058.0,0.0
601006.SH,stock,2025-01-14,6.24,6.31,6.23,6.29,103428309.0,649580101.0,0.0
601006.SH,stock,2025-01-15,6.28,6.41,6.25,6.34,128376058.0,816951730.0,0.0
601006.SH,stock,2025-01-16,6.33,6.39,6.3,6.33,111496006.0,707171691.0,0.0
601006.SH,stock,2025-01-17,6.32,6.43,6.27,6.35,116934475.0,744129133.0,0.0
601006.SH,stock,2025-01-20,6.37,6.4,6.32,6.34,81506959.0,517252278.0,0.0
601006.SH,stock,2025-01-21,6.35,6.35,6.25,6.28,79330108.0,498652267.0,0.0
601006.SH,stock,2025-01-22,6.28,6.28,6.21,6.27,76736484.0,479286725.0,0.0
601006.SH,stock,2025-01-23,6.3,6.41,6.3,6.35,144699651.0,921707081.0,0.0
601006.SH,stock,2025-01-24,6.34,6.46,6.31,6.43,135016678.0,865242579.0,0.0
601006.SH,stock,2025-01-27,6.45,6.7,6.45,6.65,181453801.0,1200721033.0,0.0
601006.SH,stock,2025-02-05,6.62,6.65,6.48,6.49,103194158.0,677120768.0,0.0
601006.SH,stock,2025-02-06,6.52,6.56,6.46,6.54,86509261.0,563138115.0,0.0
601006.SH,stock,2025-02-07,6.54,6.62,6.49,6.6,87926276.0,576587292.0,0.0
601006.SH,stock,2025-02-10,6.56,6.66,6.55,6.58,84387613.0,557110922.0,0.0
601006.SH,stock,2025-02-11,6.57,6.71,6.56,6.66,100866889.0,671287990.0,0.0
601006.SH,stock,2025-02-12,6.68,6.69,6.63,6.66,54895130.0,365556516.0,0.0
601006.SH,stock,2025-02-13,6.66,6.76,6.63,6.71,87260141.0,585922712.0,0.0
601006.SH,stock,2025-02-14,6.72,6.8,6.67,6.79,102160413.0,690035207.0,0.0
601006.SH,stock,2025-02-17,6.77,6.87,6.73,6.86,110531381.0,754821538.0,0.0
601006.SH,stock,2025-02-18,6.86,6.98,6.83,6.85,138624963.0,957371874.0,0.0
601006.SH,stock,2025-02-19,6.86,6.88,6.76,6.86,87651883.0,596903955.0,0.0
601006.SH,stock,2025-02-20,6.85,6.86,6.75,6.81,74336861.0,505983596.0,0.0
601006.SH,stock,2025-02-21,6.83,6.85,6.74,6.76,79981831.0,541265139.0,0.0
601006.SH,stock,2025-02-24,6.75,6.78,6.66,6.67,70550584.0,473151752.0,0.0
601006.SH,stock,2025-02-25,6.69,6.8,6.61,6.65,69307343.0,463917282.0,0.0
601006.SH,stock,2025-02-26,6.66,6.74,6.65,6.73,60416387.0,404477863.0,0.0
601006.SH,stock,2025-02-27,6.75,6.8,6.74,6.76,60101400.0,407275584.0,0.0
601006.SH,stock,2025-02-28,6.75,6.79,6.7,6.7,52920297.0,357498364.0,0.0
601006.SH,stock,2025-03-03,6.73,6.77,6.66,6.7,54998230.0,368137295.0,0.0
601006.SH,stock,2025-03-04,6.67,6.71,6.64,6.64,47152083.0,314389393.0,0.0
601006.SH,stock,2025-03-05,6.66,6.68,6.61,6.62,50148626.0,332810423.0,0.0
601006.SH,stock,2025-03-06,6.63,6.64,6.55,6.55,75058705.0,493132216.0,0.0
601006.SH,stock,2025-03-07,6.57,6.58,6.5,6.51,62208357.0,405673198.0,0.0
601006.SH,stock,2025-03-10,6.5,6.54,6.48,6.52,66782274.0,434633194.0,0.0
601006.SH,stock,2025-03-11,6.5,6.55,6.49,6.55,46574849.0,303639318.0,0.0
601006.SH,stock,2025-03-12,6.55,6.55,6.47,6.48,66631664.0,432487717.0,0.0
601006.SH,stock,2025-03-13,6.47,6.52,6.47,6.49,50935710.0,330699896.0,0.0
601006.SH,stock,2025-03-14,6.48,6.52,6.48,6.52,66350924.0,431766422.0,0.0
601006.SH,stock,2025-03-17,6.53,6.55,6.48,6.48,83817727.0,544723415.0,0.0
601006.SH,stock,2025-03-18,6.49,6.5,6.45,6.45,56236361.0,363453112.0,0.0
601006.SH,stock,2025-03-19,6.45,6.48,6.44,6.47,55152065.0,356140420.0,0.0
601006.SH,stock,2025-03-20,6.48,6.5,6.41,6.41,87003448.0,560981938.0,0.0
601006.SH,stock,2025-03-21,6.42,6.47,6.4,6.46,103367200.0,665713057.0,0.0
601006.SH,stock,2025-03-24,6.46,6.48,6.4,6.44,75210057.0,484222988.0,0.0
601006.SH,stock,2025-03-25,6.43,6.54,6.41,6.53,100792776.0,654773777.0,0.0
601006.SH,stock,2025-03-26,6.53,6.56,6.51,6.52,52312353.0,342003684.0,0.0
601006.SH,stock,2025-03-27,6.52,6.6,6.52,6.59,71734754.0,471519599.0,0.0
601006.SH,stock,2025-03-28,6.59,6.62,6.54,6.56,41703198.0,273845633.0,0.0
601006.SH,stock,2025-03-31,6.56,6.58,6.46,6.54,65312486.0,426398412.0,0.0
601006.SH,stock,2025-04-01,6.52,6.59,6.51,6.57,56992249.0,373533240.0,0.0
601006.SH,stock,2025-04-02,6.56,6.59,6.51,6.58,57963031.0,379885836.0,0.0
601006.SH,stock,2025-04-03,6.56,6.64,6.54,6.63,70885818.0,468227582.0,0.0
601006.SH,stock,2025-04-07,6.5,6.55,6.3,6.47,183971840.0,1187358137.0,0.0
601006.SH,stock,2025-04-08,6.45,6.74,6.43,6.73,177186701.0,1169471289.0,0.0
601006.SH,stock,2025-04-09,6.73,6.76,6.57,6.76,118261142.0,789275848.0,0.0
601006.SH,stock,2025-04-10,6.75,6.75,6.56,6.68,137536250.0,911592161.0,0.0
601006.SH,stock,2025-04-11,6.66,6.68,6.59,6.65,67224443.0,446925916.0,0.0
601006.SH,stock,2025-04-14,6.62,6.64,6.58,6.6,52288852.0,345080328.0,0.0
601006.SH,stock,2025-04-15,6.6,6.74,6.57,6.68,91933475.0,613010527.0,0.0
601006.SH,stock,2025-04-16,6.68,6.81,6.66,6.81,118340420.0,799714548.0,0.0
601006.SH,stock,2025-04-17,6.8,6.85,6.74,6.85,73191213.0,498063438.0,0.0
601006.SH,stock,2025-04-18,6.84,6.84,6.74,6.77,44140881.0,298985703.0,0.0
601006.SH,stock,2025-04-21,6.77,6.81,6.74,6.75,43980172.0,297611424.0,0.0
601006.SH,stock,2025-04-22,6.75,6.8,6.75,6.76,44989646.0,304714102.0,0.0
601006.SH,stock,2025-04-23,6.77,6.78,6.71,6.76,47071326.0,317337128.0,0.0
601006.SH,stock,2025-04-24,6.76,6.84,6.76,6.8,59146408.0,402567658.0,0.0
601006.SH,stock,2025-04-25,6.8,6.83,6.71,6.72,47849134.0,322571068.0,0.0
601006.SH,stock,2025-04-28,6.72,6.83,6.72,6.77,54330001.0,368595539.0,0.0
601006.SH,stock,2025-04-29,6.77,6.8,6.74,6.77,34679828.0,234995601.0,0.0
601006.SH,stock,2025-04-30,6.57,6.57,6.44,6.49,150717355.0,980484093.0,0.0
601006.SH,stock,2025-05-06,6.5,6.59,6.47,6.58,93727199.0,612992173.0,0.0
601006.SH,stock,2025-05-07,6.63,6.64,6.53,6.63,88192745.0,580031387.0,0.0
601006.SH,stock,2025-05-08,6.6,6.68,6.57,6.64,49852675.0,331483365.0,0.0
601006.SH,stock,2025-05-09,6.63,6.7,6.61,6.66,52207873.0,347634918.0,0.0
601006.SH,stock,2025-05-12,6.65,6.67,6.58,6.63,54630920.0,361538306.0,0.0
601006.SH,stock,2025-05-13,6.65,6.73,6.61,6.73,70343214.0,470550654.0,0.0
601006.SH,stock,2025-05-14,6.72,6.73,6.68,6.72,44165105.0,296145166.0,0.0
601006.SH,stock,2025-05-15,6.71,6.77,6.69,6.71,47944409.0,322547812.0,0.0
601006.SH,stock,2025-05-16,6.69,6.71,6.61,6.68,61769231.0,410368644.0,0.0
601006.SH,stock,2025-05-19,6.66,6.71,6.65,6.67,44889472.0,300072560.0,0.0
601006.SH,stock,2025-05-20,6.67,6.7,6.62,6.65,36575967.0,243340282.0,0.0
601006.SH,stock,2025-05-21,6.66,6.69,6.64,6.65,47834101.0,318711336.0,0.0
601006.SH,stock,2025-05-22,6.64,6.7,6.61,6.7,49298312.0,328395927.0,0.0
601006.SH,stock,2025-05-23,6.67,6.75,6.63,6.63,53966590.0,360594765.0,0.0
601006.SH,stock,2025-05-26,6.63,6.67,6.61,6.62,41444419.0,274961911.0,0.0
601006.SH,stock,2025-05-27,6.63,6.71,6.61,6.69,53629904.0,358133495.0,0.0
601006.SH,stock,2025-05-28,6.67,6.74,6.67,6.72,37027557.0,248992910.0,0.0
601006.SH,stock,2025-05-29,6.73,6.78,6.7,6.76,59493716.0,401693597.0,0.0
601006.SH,stock,2025-05-30,6.76,6.8,6.73,6.75,62533833.0,423340927.0,0.0
601006.SH,stock,2025-06-03,6.79,6.84,6.69,6.71,71788168.0,484709569.0,0.0
601006.SH,stock,2025-06-04,6.71,6.73,6.65,6.65,59097456.0,393822824.0,0.0
601006.SH,stock,2025-06-05,6.67,6.68,6.65,6.65,36386367.0,242351172.0,0.0
601006.SH,stock,2025-06-06,6.67,6.8,6.65,6.75,82964567.0,559797421.0,0.0
601006.SH,stock,2025-06-09,6.77,6.8,6.71,6.76,44006817.0,296906940.0,0.0
601006.SH,stock,2025-06-10,6.78,6.78,6.71,6.71,38960997.0,262710196.0,0.0
601006.SH,stock,2025-06-11,6.73,6.73,6.68,6.68,60569426.0,405707764.0,0.0
601006.SH,stock,2025-06-12,6.68,6.7,6.64,6.64,63837980.0,425365794.0,0.0
601006.SH,stock,2025-06-13,6.64,6.68,6.61,6.61,195770797.0,1299207985.0,0.0
601006.SH,stock,2025-06-16,6.62,6.69,6.6,6.67,74745252.0,498067383.0,0.0
601006.SH,stock,2025-06-17,6.67,6.72,6.65,6.69,54647320.0,366044149.0,0.0
601006.SH,stock,2025-06-18,6.7,6.72,6.65,6.68,44687384.0,298856179.0,0.0
601006.SH,stock,2025-06-19,6.7,6.71,6.66,6.67,37169773.0,248504624.0,0.0
601006.SH,stock,2025-06-20,6.68,6.73,6.66,6.67,43861267.0,293540066.0,0.0
601006.SH,stock,2025-06-23,6.67,6.73,6.62,6.69,64532508.0,430606481.0,0.0
601006.SH,stock,2025-06-24,6.69,6.71,6.65,6.66,58107076.0,387886831.0,0.0
601006.SH,stock,2025-06-25,6.66,6.7,6.63,6.68,53945851.0,359768918.0,0.0
601006.SH,stock,2025-06-26,6.68,6.69,6.64,6.66,47285675.0,314855931.0,0.0
601006.SH,stock,2025-06-27,6.66,6.66,6.61,6.61,75522254.0,500666630.0,0.0
601006.SH,stock,2025-06-30,6.61,6.63,6.58,6.6,54372839.0,359518298.0,0.0
601006.SH,stock,2025-07-01,6.6,6.61,6.55,6.57,65253984.0,428618008.0,0.0
601006.SH,stock,2025-07-02,6.57,6.59,6.55,6.59,46760660.0,307424236.0,0.0
601006.SH,stock,2025-07-03,6.6,6.6,6.55,6.56,42840974.0,281402702.0,0.0
601006.SH,stock,2025-07-04,6.56,6.62,6.55,6.6,63561544.0,419423925.0,0.0
601006.SH,stock,2025-07-07,6.6,6.66,6.58,6.64,69548828.0,461471456.0,0.0
601006.SH,stock,2025-07-08,6.65,6.66,6.6,6.65,56040360.0,371413321.0,0.0
601006.SH,stock,2025-07-09,6.65,6.71,6.64,6.68,84775494.0,566293524.0,0.0
601006.SH,stock,2025-07-10,6.68,6.73,6.68,6.68,83255128.0,558392629.0,0.0
601006.SH,stock,2025-07-11,6.56,6.63,6.47,6.47,146751025.0,960452272.0,0.0
601006.SH,stock,2025-07-14,6.5,6.56,6.48,6.48,90576708.0,590351288.0,0.0
601006.SH,stock,2025-07-15,6.5,6.51,6.41,6.42,93341549.0,601229568.0,0.0
601006.SH,stock,2025-07-16,6.42,6.45,6.42,6.42,63016048.0,405234070.0,0.0
601006.SH,stock,2025-07-17,6.43,6.45,6.4,6.41,63125507.0,404997639.0,0.0
601006.SH,stock,2025-07-18,6.42,6.44,6.41,6.42,48836581.0,313635381.0,0.0
601006.SH,stock,2025-07-21,6.43,6.46,6.42,6.46,101354833.0,653375699.0,0.0
601006.SH,stock,2025-07-22,6.46,6.57,6.45,6.55,144029508.0,938705976.0,0.0
601006.SH,stock,2025-07-23,6.55,6.71,6.55,6.67,237989386.0,1581307785.0,0.0
601006.SH,stock,2025-07-24,6.67,6.78,6.64,6.78,145180089.0,976599140.0,0.0
601006.SH,stock,2025-07-25,6.77,6.82,6.72,6.73,135386105.0,916760147.0,0.0
601006.SH,stock,2025-07-28,6.74,6.76,6.63,6.63,90825713.0,607486652.0,0.0
601006.SH,stock,2025-07-29,6.65,6.68,6.61,6.62,71574875.0,474845388.0,0.0
601006.SH,stock,2025-07-30,6.64,6.7,6.62,6.67,81071964.0,540349856.0,0.0
601006.SH,stock,2025-07-31,6.67,6.67,6.52,6.54,124278081.0,816377818.0,0.0
601006.SH,stock,2025-08-01,6.54,6.57,6.5,6.51,58092415.0,379729273.0,0.0
601006.SH,stock,2025-08-04,6.5,6.52,6.48,6.5,52303162.0,339882812.0,0.0
601006.SH,stock,2025-08-05,6.51,6.55,6.5,6.54,42706368.0,278799894.0,0.0
601006.SH,stock,2025-08-06,6.54,6.55,6.51,6.52,44005314.0,286908671.0,0.0
